Album,Rating,Genres,TrackName,Artist,Released,Price,Time,Label
August and Everything After,4.68232,"Rock,Music,Adult Alternative,American Trad Rock,Pop",Perfect Blue Buildings,Counting Crows,"Jan 01, 1993",$1.29,5:00,℗ 1993 DGC Records
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Angels of the Silences,Counting Crows,"Oct 15, 1996",$1.29,3:37,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Daylight Fading,Counting Crows,"Oct 15, 1996",$1.29,3:49,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",I'm Not Sleeping,Counting Crows,"Oct 15, 1996",$1.29,4:55,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Children in Bloom,Counting Crows,"Oct 15, 1996",$1.29,5:23,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Have You Seen Me Lately?,Counting Crows,"Oct 15, 1996",$1.29,4:08,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Miller's Angels,Counting Crows,"Oct 15, 1996",$1.29,6:32,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Another Horsedreamer's Blues,Counting Crows,"Oct 15, 1996",$1.29,4:31,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Recovering the Satellites,Counting Crows,"Oct 15, 1996",$1.29,5:23,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Monkey,Counting Crows,"Oct 15, 1996",$1.29,3:01,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Mercury,Counting Crows,"Oct 15, 1996",$1.29,2:47,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Walkaways,Counting Crows,"Oct 15, 1996",$1.29,1:12,"℗ 1996 UMG Recordings, Inc."
Recovering the Satellites,4.59166,"Rock,Music,Adult Alternative,American Trad Rock,Alternative",Catapult,Counting Crows,"Oct 15, 1996",$1.29,3:34,"℗ 1996 UMG Recordings, Inc."
She Don't Want Nobody Near - Single,4.54545,"Rock,Music,Adult Alternative,American Trad Rock,Country,Alternative Country",She Don't Want Nobody Near,Counting Crows,"Oct 14, 2003",$1.29,3:08,℗ 2003 Geffen Records Inc.
"The Best of Mountain Stage, Vol. 7 (Live)",4.0,"Rock,Music",Mr. Jones (Live),Counting Crows,"Jan 01, 1994",$0.99,4:25,℗ 1994 Blue Plate Music
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Angels of the Silences,Counting Crows,"Jan 01, 2003",$1.29,3:38,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Rain King,Counting Crows,"Jan 01, 2003",$1.29,4:15,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Recovering the Satellites,Counting Crows,"Jan 01, 2003",$1.29,5:23,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",American Girls,Counting Crows,"Jan 01, 2003",$1.29,4:33,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Friend of the Devil,Counting Crows,"Jan 01, 2003",$1.29,4:35,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Anna Begins,Counting Crows,"Jan 01, 2003",$1.29,4:31,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",Holiday In Spain,Counting Crows,"Jan 01, 2003",$1.29,3:48,℗ 2003 Geffen Records
Films About Ghosts: The Best of Counting Crows,4.57806,"Rock,Music,Dance,Pop,Adult Contemporary,Adult Alternative,Country,Alternative Country,American Trad Rock,Teen Pop",She Don't Want Nobody Near,Counting Crows,"Jan 01, 2003",$1.29,3:08,℗ 2003 Geffen Records
Hard Candy,4.5618,"Rock,Music,American Trad Rock,Alternative,Country,Alternative Country,Adult Alternative",Holiday In Spain,Counting Crows,"Jul 09, 2002",$1.29,3:48,℗ 2002 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.
Hard Candy,4.5618,"Rock,Music,American Trad Rock,Alternative,Country,Alternative Country,Adult Alternative",Big Yellow Taxi,Counting Crows,"Jul 09, 2002",$1.29,3:45,℗ 2002 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Rain King (Live),Counting Crows,"Jun 20, 2006",$1.29,7:22,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Richard Manuel Is Dead (Live),Counting Crows,"Jun 20, 2006",$1.29,3:56,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Catapult (Live),Counting Crows,"Jun 20, 2006",$1.29,3:39,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Goodnight L.A. (Live),Counting Crows,"Jun 20, 2006",$1.29,4:28,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Four White Stallions (Live),Counting Crows,"Jun 20, 2006",$1.29,4:11,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Omaha (Live),Counting Crows,"Jun 20, 2006",$1.29,3:48,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Miami (Live),Counting Crows,"Jun 20, 2006",$1.29,5:11,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Hazy (Live),Counting Crows,"Jun 20, 2006",$1.29,2:54,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Good Time (Live),Counting Crows,"Jun 20, 2006",$1.29,5:13,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",St. Robinson In His Cadillac Dream (Live),Counting Crows,"Jun 20, 2006",$1.29,5:20,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Perfect Blue Buildings (Live),Counting Crows,"Jun 20, 2006",$1.29,5:04,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Hanginaround (Live),Counting Crows,"Jun 20, 2006",$1.29,5:29,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Goodnight Elisabeth (Live),Counting Crows,"Jun 20, 2006",$1.29,8:13,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Hard Candy (Live),Counting Crows,"Jun 20, 2006",$1.29,4:53,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Holiday In Spain (Live),Counting Crows,"Jun 20, 2006",$1.29,4:43,℗ 2006 Geffen Records
"New Amsterdam - Live At Heineken Music Hall February 6, 2003 (Bonus Track Version)",4.46316,"Rock,Music,American Trad Rock,Country,Alternative Country,Adult Alternative",Black and Blue (Live),Counting Crows,"Jun 20, 2006",$1.29,4:12,℗ 2006 Geffen Records
"The Bridge School Collection, Vol. 2 (Live)",3.72,"Rock,Music",American Girls (Live),Counting Crows,"Dec 19, 2006",$0.99,5:00,℗ 2006 The Bridge School
"The Bridge School Collection, Vol. 2 (Live)",3.72,"Rock,Music",Mr. Jones (Live),Counting Crows,"Dec 19, 2006",$0.99,5:17,℗ 2006 The Bridge School
Ready To Rumble (Music From The Motion Picture),,"Rock,Music",Bloodstains,The Offspring,2000,,1:52,"℗ 2000 143 Records/Atlantic Recording Corporation. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
Greatest Hits,4.57627,"Alternative,Music,Punk,Rock,Adult Alternative",Gotta Get Away,The Offspring,"Jun 21, 2005",,3:51,"℗ 1994 Epitaph 2798 Sunset Blvd. Los Angeles, CA 90026, 1997, 1998, 2000, 2001, 2003, 2005 SONY BMG MUSIC ENTERTAINMENT"
Greatest Hits,4.57627,"Alternative,Music,Punk,Rock,Adult Alternative",Self Esteem,The Offspring,"Jun 21, 2005",,4:17,"℗ 1994 Epitaph 2798 Sunset Blvd. Los Angeles, CA 90026, 1997, 1998, 2000, 2001, 2003, 2005 SONY BMG MUSIC ENTERTAINMENT"
Greatest Hits,4.57627,"Alternative,Music,Punk,Rock,Adult Alternative",Come Out and Play,The Offspring,"Jun 21, 2005",,3:17,"℗ 1994 Epitaph 2798 Sunset Blvd. Los Angeles, CA 90026, 1997, 1998, 2000, 2001, 2003, 2005 SONY BMG MUSIC ENTERTAINMENT"
"Me, Myself & Irene (Music from the Motion Picture)",3.11538,"Soundtrack,Music",Totalimmortal,The Offspring,"Jun 13, 2000",,2:50,℗ 2000 Elektra Entertainment Group Inc./Twentieth Century Fox Film Corporation
Batman Forever (Music from the Motion Picture),4.29545,"Soundtrack,Music",Smash It Up,The Offspring,"May 16, 1995",,3:26,℗ 1995  Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.
Smash (Remastered),4.72581,"Rock,Music,Alternative,Adult Alternative,Hard Rock,Punk",Smash,The Offspring,"Jun 17, 2005",,10:40,℗ 2007 Epitaph
Woodstock '99,3.3,"Rock,Music,Alternative",The Kids Aren't Alright,The Offspring,"Feb 08, 2000",,3:02,℗ 1999 Woodstock '99 LLC and Sony Music Entertainment Inc.
I Know What You Did Last Summer (Soundtrack from the Motion Picture),3.76,"Rock,Music,Alternative,Soundtrack",D.U.I.,The Offspring,"Sep 29, 1997",,2:26,℗ This compilation (P) 1997 Sony Music Entertainment Inc.
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Round Here,Counting Crows,"Sep 14, 1993",$1.29,5:30,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Omaha,Counting Crows,"Sep 14, 1993",$1.29,3:38,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Mr. Jones,Counting Crows,"Sep 14, 1993",$1.29,4:31,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Perfect Blue Buildings,Counting Crows,"Sep 14, 1993",$1.29,5:00,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Anna Begins,Counting Crows,"Sep 14, 1993",$1.29,4:31,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Time and Time Again,Counting Crows,"Sep 14, 1993",$1.29,5:11,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Rain King,Counting Crows,"Sep 14, 1993",$1.29,4:15,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Sullivan Street,Counting Crows,"Sep 14, 1993",$1.29,4:27,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Ghost Train,Counting Crows,"Sep 14, 1993",$1.29,4:01,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Raining In Baltimore,Counting Crows,"Sep 14, 1993",$1.29,4:40,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",A Murder of One,Counting Crows,"Sep 14, 1993",$1.29,5:42,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Shallow Days (Acoustic Demo),Counting Crows,"Sep 14, 1993",$0.99,4:55,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Mean Jumper Blues (Acoustic Demo),Counting Crows,"Sep 14, 1993",$0.99,4:26,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Love and Addiction (Demo),Counting Crows,"Sep 14, 1993",$0.99,4:22,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Omaha (Demo),Counting Crows,"Sep 14, 1993",$1.29,3:22,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",Shallow Days (Demo),Counting Crows,"Sep 14, 1993",$0.99,4:45,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock",This Land Is Your Land (Acoustic Demo),Counting Crows,"Sep 14, 1993",$0.99,3:49,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Anna Begins (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$1.29,5:23,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Omaha (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$1.29,3:45,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Jumping Jesus (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$0.69,3:06,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Margery Dreams of Horses (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$0.69,4:15,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Perfect Blue Buildings (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$1.29,5:24,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Rain King (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$1.29,4:54,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Time and Time Again (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$1.29,6:23,℗ 2007 Geffen Records
August & Everything After (Deluxe Edition),4.67143,"Rock,Music,Alternative,Indie Rock,Country,Alternative Country,Pop,Adult Alternative,American Trad Rock","Ghost Train (1994/Live At Elysée Montmartre, Paris)",Counting Crows,"Sep 14, 1993",$0.99,5:42,℗ 2007 Geffen Records
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Disclaimer,The Offspring,"Sep 17, 1996",$0.99,0:44,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",The Meaning of Life,The Offspring,"Sep 17, 1996",$0.99,2:55,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Mota,The Offspring,"Sep 17, 1996",$0.99,2:57,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Me & My Old Lady,The Offspring,"Sep 17, 1996",$0.99,4:32,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Cool to Hate,The Offspring,"Sep 17, 1996",$0.99,2:46,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Leave It Behind,The Offspring,"Sep 17, 1996",$0.99,1:56,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",I Choose,The Offspring,"Sep 17, 1996",$0.99,3:54,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Intermission,The Offspring,"Sep 17, 1996",$0.99,0:48,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",All I Want,The Offspring,"Sep 17, 1996",$0.99,1:52,℗ 1997 Sony Music Entertainment Inc.
Ixnay on the Hombre,4.78307,"Alternative,Music,Pop,Punk,Rock,Adult Alternative",Way Down the Line,The Offspring,"Sep 17, 1996",$0.99,2:35,℗ 1997 Sony Music Entertainment Inc.
